GEOID,year,median_income,population,median_gross_rent,median_house_value,unemployment_rate_in_pop,poverty_rate,MoveOutNum,MoveInNum,MovesDiff,Professional_Scientific_Technical,RetailTrade,Accommodation_FoodServices,Administrative _Support_WasteManagement_Remediation,Agriculture_Forestry_Fishing_Hunting,Arts_Entertainment_Recreation,Construction,EducationalServices,Finance_nsurance,HealthCare_SocialAssistance,Information,ManagementCompanies_Enterprises,Manufacturing,Other,PublicAdministration,RealEstate_Rental_Leasing,Transportation_Warehousing,Utilities,WholesaleTrade,Mining_Quarrying_Oil_Gas
90069,2011,52089,19789,1429,727300,6,0.122492293698519,106,83,-23,0.141870206168743,0.106837839308056,0.0381330577163684,0.214491649893924,0.00277430234455747,0.060980253495077,0.0240983517380188,0.00718054724473699,0.0367731055866834,0.0429200892128597,0.119675787412283,0.00456943915574172,0.0243159440787684,0.0693575586139368,0.00114235978893543,0.0491214709242235,0.00718054724473699,0.000326388511124408,0.0477615187945384,0.000489582766686613
90071,2011,,0,,,,,31,43,12,0.263171388283553,0.0444814767337521,0.0308934751954878,0.153826432508653,0.00397384950647353,0.0173054736572234,0.0308934751954878,0.00705037815664658,0.172670170490963,0.026791436995257,0.0283297013203435,0.011536982438149,0.0149980771695936,0.0642225355723625,0.00512754775028843,0.0789642353544417,0.0135880015382643,0.00371747211895911,0.026791436995257,0.00166645301884374
90073,2011,9387,560,,,4.4,0.432142857142857,,,,0.0625,0.0625,0.0178571428571429,0.142857142857143,,0.0178571428571429,0.0625,,,0.428571428571429,0.0357142857142857,,,0.107142857142857,0.0357142857142857,0.00892857142857143,0.0178571428571429,,,
90077,2011,75620,8571,1965,1000001,4,0.0319682650799207,13,14,1,0.128258064516129,0.0567741935483871,0.0178064516129032,0.314322580645161,0.00593548387096774,0.0327741935483871,0.0381935483870968,0.00954838709677419,0.0704516129032258,0.0578064516129032,0.0634838709677419,0.00696774193548387,0.0144516129032258,0.0691612903225806,0.00103225806451613,0.072,0.00670967741935484,0.00129032258064516,0.032258064516129,0.000774193548387097
90079,2011,,0,,,,,17,6,-11,0.0578778135048232,0.164446485989894,0.0101056499770326,0.0826825907211759,,0.00826825907211759,0.00597152044097382,0.0041341295360588,0.0160771704180064,0.0041341295360588,0.0105649977032614,0.00137804317868627,0.121267799724391,0.0160771704180064,0.00091869545245751,0.00643086816720257,0.00597152044097382,,0.483693155718879,
90089,2011,2499,3516,1021,,2.9,0.0255972696245734,,1,,0.109756097560976,0.0383275261324042,0.0505226480836237,0.0958188153310105,0.00348432055749129,0.0278745644599303,0.0121951219512195,0.301393728222997,0.0139372822299652,0.168989547038328,0.0505226480836237,,0.00871080139372822,0.0818815331010453,0.00871080139372822,0.00522648083623693,0.0121951219512195,0.00174216027874564,0.00871080139372822,
90090,2011,,0,,,,,,,,0.0434782608695652,0.0869565217391304,0.173913043478261,0.173913043478261,,0.217391304347826,,,,,0.173913043478261,0.0434782608695652,,0.0434782608695652,,0.0434782608695652,,,,
90094,2011,64120,4994,2001,673700,13.2,0.0680816980376452,11,9,-2,0.199076745527986,0.0484708597807271,0.0317368724754761,0.301788805539527,0.00346220427005193,0.0386612810155799,0.0242354298903635,0.0144258511252164,0.0427005193306405,0.0582804385458742,0.0796306982111945,0.00403923831506059,0.0144258511252164,0.0478938257357184,0.00115406809001731,0.0548182342758223,0.00692440854010387,0.000577034045008656,0.0276976341604155,
90095,2011,,0,,,,,3,1,-2,0.0711060948081264,0.0225733634311512,0.0214446952595937,0.0485327313769752,,0.0124153498871332,0.00677200902934537,0.240406320541761,0.00338600451467269,0.431151241534989,0.0316027088036117,,0.0112866817155756,0.082392776523702,0.0090293453724605,0.00225733634311512,0.00451467268623025,,0.00112866817155756,
90201,2011,18541,101584,1045,317000,6.5,0.257186171050559,30,25,-5,0.0580885576501535,0.193665059184568,0.0452652345462516,0.157496711968435,0.00131521262604121,0.0109601052170101,0.0561157387110916,0.0107409031126699,0.0355107409031127,0.0496492766330557,0.0162209557211749,0.000876808417360807,0.0492108724243753,0.13020604997808,0.00427444103463393,0.0427444103463393,0.0646646207803595,0.000767207365190706,0.0721174923279263,0.000109601052170101
90210,2011,56685,21719,1858,1000001,3,0.0691099958561628,84,109,25,0.124342398573339,0.0896121266161391,0.0221132411948284,0.219393669193045,0.00316540347748551,0.0429781542576906,0.0255907267053054,0.00481497993758359,0.0753455193936692,0.102318323673651,0.0773963441818992,0.00940704413731609,0.0182790905037896,0.0681230494872938,0.00178332590280874,0.0754346856888096,0.00731163620151583,0.000267498885421311,0.0316094516272849,0.000713330361123495
90211,2011,47507,8097,1749,1000001,6.4,0.071754970976905,87,52,-35,0.155753506614372,0.0752509472844512,0.0175496908861264,0.181612710230672,0.00265904407365552,0.0419464202619158,0.0309778634580868,0.00864189323938044,0.0656783886192914,0.138669148441135,0.0670079106561191,0.00471980323073855,0.02107292428372,0.0724589510071129,0.00139599813866915,0.0635511533603669,0.0100378913780496,0.000465332712889716,0.0392873761882603,0.00126304593498637
90212,2011,49358,11836,1902,1000001,6.3,0.0542412977357215,106,95,-11,0.164042531438503,0.0659441774869645,0.0189653409671813,0.200695225437072,0.00485635415601677,0.0481034659032819,0.0257642367856047,0.00736121051017278,0.0805132399550148,0.0865964625293937,0.0874143748083018,0.00797464471935385,0.0186586238625907,0.0624680503016052,0.000971270831203353,0.0780083836008588,0.00812800327164912,0.000255597587158777,0.0325120130865965,0.000766792761476332
90220,2011,18918,50741,979,280500,9.8,0.224729508681343,46,40,-6,0.0676711960177587,0.12579039418808,0.0243508677519171,0.17059060944437,0.00201802771424728,0.0150679402663797,0.0446656800753397,0.011839095923584,0.0258307547423651,0.0622897887797659,0.0189694605139244,0.00255616843804655,0.0625588591416656,0.106282792950357,0.00484326651419346,0.0270415713709135,0.134131575406969,0.00134535180949818,0.0917529934077761,0.000403605542849455
90221,2011,17448,51535,1010,274000,9,0.251304938391385,22,18,-4,0.0548438174751691,0.179933784367353,0.0323880811861235,0.157190154023319,0.00115157621995106,0.0110839211170289,0.045199366633079,0.0141068086944005,0.0250467827839355,0.0608895926299122,0.018281272491723,0.00201525838491435,0.057434863970059,0.148265438318699,0.00331078163235929,0.0250467827839355,0.0924139916510724,0.00172736432992659,0.0686627321145818,0.00100762919245718
90222,2011,18797,30628,942,284300,8.3,0.236123808280005,5,7,2,0.048050139275766,0.138231197771588,0.0257660167130919,0.200208913649025,0.0020891364902507,0.016016713091922,0.0577994428969359,0.0170612813370474,0.0167130919220056,0.0571030640668524,0.020891364902507,0.0020891364902507,0.0626740947075209,0.171309192200557,0.00243732590529248,0.0247214484679666,0.0759052924791086,0.00139275766016713,0.0588440111420613,0.000696378830083565
90230,2011,35551,32019,1398,565800,6.1,0.0987226334363971,57,62,5,0.147397169577092,0.116775635189936,0.0360837540345941,0.192667383927833,0.00190350078622859,0.0308698170984027,0.0457667797732351,0.0148142017710833,0.0522221302656625,0.0658776793842589,0.0616568732930564,0.00231730530497393,0.0280559463709344,0.0864851444177771,0.00364147976495903,0.0547877182818836,0.0147314408673343,0.000331043614996276,0.0433667135645121,0.000248282711247207
90232,2011,38553,15001,1343,800200,5.4,0.0678621425238317,68,61,-7,0.140923479969436,0.097696757995852,0.0385329112542299,0.188734854273551,0.00196485099879926,0.043445038751228,0.0423534548630062,0.0106975221045737,0.028926973037878,0.0692064185132627,0.108394280100426,0.00382054360877633,0.0361314267001419,0.0788123567296147,0.00196485099879926,0.0416985045300731,0.0111341556598625,0.000436633555288724,0.0544700360222683,0.000654950332933086
90240,2011,27621,25398,1173,510700,4.5,0.0862666351681235,26,33,7,0.114153057957093,0.0915786103105988,0.0310598783221262,0.222062119756644,0.00336215177713737,0.0131284021773935,0.0672430355427474,0.00624399615754083,0.100544348382965,0.0667627281460135,0.0169708613512648,0.00192122958693564,0.0196926032660903,0.0832532821005444,0.00144092219020173,0.0885366634646174,0.0366634646173551,0.00112071725904579,0.0342619276336856,
90241,2011,26637,43558,1178,487100,7.8,0.108269433858304,38,47,9,0.0888868118515749,0.135713618095149,0.0348630713150762,0.176465090195345,0.00261706701560894,0.0139265351902047,0.0621553416207122,0.00906626787550238,0.0735582764744369,0.0790728105430414,0.0156089354145247,0.00177586690344892,0.0346761379568184,0.100196280026171,0.00243013365735115,0.0715954762127302,0.0399102719880363,0.00140200018693336,0.0554257407234321,0.000654266753902234
90242,2011,26201,42373,1188,434000,7.4,0.129374837750454,38,20,-18,0.081997420305878,0.128063386769854,0.0414593698175788,0.216694306246545,0.00165837479270315,0.0158466924636079,0.0770222959277686,0.015662428597752,0.0497512437810945,0.0620969227934402,0.0208218168417173,0.00147411092684725,0.0289294269393772,0.111663902708679,0.00718629076838032,0.0482771328542473,0.048829924451815,0.000737055463423623,0.0418278975492906,
90245,2011,46779,16597,1452,790800,3.8,0.0346448153280713,68,69,1,0.168946364917516,0.0747741026278704,0.0378844400232115,0.188344524579292,0.00281853601923236,0.0243720467545387,0.0454281687805687,0.0104451628948023,0.0746912045096576,0.0508165464643953,0.050319157755119,0.00638315510237918,0.0484953991544392,0.0620906905413247,0.00613446074774103,0.0586089695763906,0.0376357456685733,0.000994777418552599,0.0499875652822681,0.000828981182127166
90247,2011,21827,46729,1020,373900,6.8,0.210939673436196,30,35,5,0.0818594646271511,0.128585086042065,0.0457695984703633,0.202079349904398,0.00239005736137667,0.0168499043977055,0.0614244741873805,0.0119502868068834,0.0335803059273423,0.0687141491395794,0.0204349904397706,0.001434034416826,0.0492351816443595,0.129899617590822,0.00262906309751434,0.0364483747609943,0.0390774378585086,0.000597514340344168,0.0669216061185469,0.000119502868068834
90248,2011,28584,10268,1058,406100,6.3,0.0719711725749903,67,86,19,0.0757199870564125,0.113579980584619,0.0243770898500701,0.145938949412145,0.0038830762593032,0.0128357243015856,0.0559810160716212,0.00571675115952972,0.0357027289397045,0.0271815338151224,0.0170423902491641,0.00151008521195125,0.122101175709201,0.0857512673929458,0.00118649552367598,0.0382914464459066,0.0988027181533815,0.000862905835400712,0.132779635422285,0.000755042605975623
90249,2011,27444,26735,990,416800,6.5,0.130503085842529,40,20,-20,0.072299987158084,0.147810453319635,0.0407088737639656,0.173494285347374,0.00269680236291255,0.014639784255811,0.0588159753435213,0.0088609220495698,0.0267111853088481,0.0445614485681264,0.0206754847823295,0.000770514960832156,0.0866829330936176,0.13162963914216,0.00192628740208039,0.0328753049955053,0.0394246821625787,0.000128419160138693,0.0950301785026326,0.000256838320277385
90250,2011,26036,93154,1000,466600,5.1,0.161131030336862,43,63,20,0.0901184688077792,0.126138464699034,0.0317058138738615,0.205779634321715,0.00184893515031158,0.0192426213791687,0.0643018557830583,0.0141066904060809,0.0386222009176197,0.0671094980483462,0.0254057385468739,0.000890228035335205,0.0373210984044374,0.120112305690612,0.00308155858385263,0.0430733410942957,0.0625213997123879,0.000821748955694036,0.0475929603506129,0.000205437238923509
90254,2011,57855,19422,1796,1000001,4.5,0.0359901143033673,38,45,7,0.150751497344333,0.0980901796813199,0.0440727765849249,0.243756356650469,0.00350322070290428,0.0289298225788225,0.0453158548988586,0.013334840094926,0.0524353034241157,0.060458808904961,0.0461069047349983,0.00395524918069838,0.0240705164425359,0.0778619053000339,0.00203412815007345,0.0561645383659171,0.0089275624364335,0.000904056955588202,0.0387614419708442,0.000565035597242626
90255,2011,17252,76137,897,349900,7.4,0.254055189986472,25,20,-5,0.0702471104025508,0.242227979274611,0.0424471901155839,0.164607413312077,0.00149461937026704,0.0120565962534874,0.0334794738939817,0.0110601833399761,0.0408529294539657,0.0771223595057792,0.0166400956556397,0.00119569549621363,0.0376644081307294,0.118573136707852,0.0038860103626943,0.0354722997210044,0.0372658429653248,0.0010960542048625,0.0524113192506975,0.000199282582702272
90260,2011,23865,34471,1330,422400,7.6,0.141307185750341,20,12,-8,0.096,0.126666666666667,0.033,0.1825,0.00266666666666667,0.0191666666666667,0.0856666666666667,0.0158333333333333,0.0545,0.0793333333333333,0.0218333333333333,0.0015,0.0286666666666667,0.120166666666667,0.00283333333333333,0.0453333333333333,0.0385,0.000666666666666667,0.045,0.000166666666666667
90262,2011,18042,69643,989,350300,6.9,0.203408813520383,16,13,-3,0.0509128692296274,0.19296422740092,0.0415615259017367,0.172628766513285,0.00222651031616447,0.0105388154965118,0.0531393795457919,0.0151402701499184,0.0335460887635446,0.0837167878877839,0.0155855722131513,0.000593736084310524,0.0406709217752709,0.13908267774974,0.0023749443372421,0.0282024640047499,0.0618969867893721,0.000296868042155262,0.0546237197565682,0.000296868042155262
90263,2011,3503,1710,,,2.2,0,,,,0.147058823529412,0.0735294117647059,0.102941176470588,0.102941176470588,0.0147058823529412,0.0441176470588235,0.0294117647058824,0.102941176470588,0.0735294117647059,0.0735294117647059,0.0294117647058824,,0.0147058823529412,0.117647058823529,0.0147058823529412,0.0294117647058824,,,0.0294117647058824,
90265,2011,51382,17822,2001,1000001,4.4,0.06806194590955,31,36,5,0.131310239526672,0.0871266342208226,0.0252886725832618,0.266819352991698,0.0111651875178929,0.0411298788052295,0.0584979482775074,0.00963832426758278,0.0450424658841493,0.0536310716671438,0.0659414066227693,0.00429430289149728,0.0220440881763527,0.0688997041702453,0.00362630021948659,0.0649871170913255,0.00744345834526195,0.000286286859433152,0.0319686993033686,0.000858860578299456
90266,2011,65595,34986,2001,1000001,3.1,0.0316412279197393,45,64,19,0.164676585147819,0.0819871017176426,0.0317348828299598,0.25247429921461,0.00325649703084094,0.0251580358853202,0.0439307834748739,0.0118766362301258,0.0704297299023051,0.0665985569248452,0.0447608709533235,0.00376732009450227,0.0229870378647596,0.0650660877338612,0.00153246919098397,0.0674924972862525,0.00804546325266586,0.00057467594661899,0.0330119404891131,0.000638528829576655
90270,2011,17927,27454,962,320600,7.8,0.253733517884461,6,3,-3,0.055394791236048,0.217858619264159,0.0508474576271187,0.162050434063663,0.0020669698222406,0.00661430343116991,0.0487804878048781,0.00992145514675486,0.0355518809425382,0.0508474576271187,0.0152955766845804,,0.0429929723026044,0.136006614303431,0.0020669698222406,0.0355518809425382,0.0636626705250103,0.00124018189334436,0.0632492765605622,
90272,2011,66954,22765,2001,1000001,5.7,0.0407204041291456,26,47,21,0.150802812467205,0.0714660510022038,0.0159513065379368,0.282296148599014,0.00451254066533739,0.0347360688424809,0.037569524609088,0.0147969356700598,0.0682128240109141,0.0653793682443069,0.0642249973764299,0.00461748347150803,0.0197292475600798,0.0653793682443069,0.00136425648021828,0.0610767131913107,0.00535208311470249,0.000419771224682548,0.0314828418511911,0.000629656837023822
90274,2011,66551,25319,2001,1000001,2.4,0.0222362652553418,26,40,14,0.156189555125725,0.0736943907156673,0.0181818181818182,0.248065764023211,0.00764023210831722,0.0235976789168279,0.0463249516441006,0.0144100580270793,0.0757253384912959,0.0796905222437137,0.025531914893617,0.00609284332688588,0.0193423597678917,0.068568665377176,0.00193423597678917,0.0877176015473888,0.00667311411992263,0.000386847195357834,0.039458413926499,0.000773694390715667
90275,2011,52462,41712,2001,998500,3.3,0.0465093977752206,40,44,4,0.144134439297641,0.0616180114187224,0.0200366260907034,0.321340084024561,0.00592480879026177,0.0187439405364645,0.0472907465259076,0.0103414844339115,0.0595712592911774,0.0718517720564473,0.024991920715286,0.00473984703220942,0.0222988258106216,0.0614025638263492,0.00150813314661209,0.0668964774318647,0.0137886459118819,0.000861790369492621,0.0425508994936982,0.000107723796186578
90277,2011,53466,34382,1701,857200,3.6,0.0463614682101099,57,67,10,0.147316219369895,0.0953908984830805,0.0385064177362894,0.222797549591599,0.00379229871645274,0.0312135355892649,0.0604579929988331,0.0126896149358226,0.0529463243873979,0.0764294049008168,0.0347141190198366,0.00284422403733956,0.022607934655776,0.0864206534422404,0.00204200700116686,0.0569574095682614,0.0134918319719953,0.00072928821470245,0.0382876312718786,0.000364644107351225
90278,2011,50680,40661,1553,712400,4.6,0.0546223654115737,46,41,-5,0.135290838134176,0.120423713064486,0.0272254227838692,0.248838505853931,0.00278758595056681,0.0275971009106114,0.0683887753205724,0.0126370563092362,0.0397695595614198,0.0460880877160379,0.0413491916000743,0.00195131016539677,0.0275041813789259,0.082419624605092,0.000836275785170043,0.0468314439695224,0.0227652852629623,0.00102211484854116,0.0461810072477235,9.29195316855603e-05
90280,2011,19693,94586,987,339900,8.4,0.195124014124712,32,27,-5,0.0607268241768669,0.191763924471012,0.0423190055982541,0.168706708416358,0.00199259891830344,0.0111016225448335,0.0555081127241674,0.012050479172597,0.0367207514944492,0.0419394629471487,0.0150868203814404,0.0010437422905399,0.0512382578992314,0.147072777303349,0.00227725590663251,0.0428883195749122,0.0620552234557358,0.000759085302210836,0.0543694847708511,0.000379542651105418
90290,2011,50791,6820,1960,1000001,4.6,0.0717008797653959,9,8,-1,0.156590311678558,0.0833646263612467,0.0153961697333834,0.294029290274127,0.00938790837401427,0.0424333458505445,0.0747277506571536,0.0127675553886594,0.0259106271122794,0.0439354111903868,0.0807360120165227,0.00225309800976343,0.023657529102516,0.0555764175741645,0.000751032669921142,0.0341719864814119,0.00413067968456628,0.000751032669921142,0.0390536988358994,0.000375516334960571
90291,2011,45193,26992,1502,1000001,6.9,0.113552163604031,62,43,-19,0.151030587544928,0.121616665444143,0.0342551162620113,0.266339030294139,0.00447443702780019,0.0446710188513167,0.0337416562752146,0.0122496882564366,0.021785373725519,0.0335216019951588,0.0982175603315484,0.00212719137387222,0.0283870021271914,0.0668965011369471,0.000806865693537739,0.0372625247561065,0.00704173696178391,0.000513459986796743,0.0346218733954375,0.000440108560111494
90292,2011,64920,22152,2001,743100,4.8,0.0799927771758758,73,78,5,0.166011014948859,0.0786126409651193,0.029635457644899,0.237018095987412,0.002884867558353,0.0489116181484396,0.0337660634670863,0.00931025439286651,0.0467479674796748,0.0635982166273276,0.0756622082349856,0.00347495410437975,0.0262916338840808,0.0653029110936271,0.001311303435615,0.0592709152897981,0.0108838185156045,0.000590086546026751,0.0401914503015998,0.000524521374246001
