GEOID,year,median_income,population,median_gross_rent,median_house_value,unemployment_rate_in_pop,poverty_rate,MoveOutNum,MoveInNum,MovesDiff
91605,2019,23760,53113,1363,498500,4.5,0.186225594487225,62,54,-8
91606,2019,25919,44295,1308,560800,3.3,0.172637995259059,34,20,-14
91607,2019,38274,30611,1611,822300,4.6,0.100878769069942,51,35,-16
91608,2019,,21,,,0,0,1,,
91702,2019,22968,62066,1485,419000,3.8,0.115779976154416,36,33,-3
91706,2019,23589,76930,1467,409400,3.7,0.132627063564279,50,35,-15
91711,2019,37273,36777,1571,675600,3.2,0.0607172961361721,26,33,7
91722,2019,30020,34631,1598,445000,3.9,0.0574629667061303,20,25,5
91723,2019,29869,18521,1420,496100,3.6,0.109551320123104,19,15,-4
91724,2019,32343,26717,1726,557100,4.7,0.100834674551784,26,26,0
91731,2019,20308,30222,1201,450300,4.6,0.239957646747403,41,28,-13
91732,2019,21649,62905,1318,465200,3.5,0.170987997774422,29,19,-10
91733,2019,21394,45365,1332,435700,3.5,0.196935963848782,76,47,-29
91740,2019,32485,25877,1655,501100,4,0.0935579858561657,26,18,-8
91741,2019,38527,26794,1807,694100,3.6,0.069567813689632,14,24,10
91744,2019,24480,85421,1464,420300,4.3,0.117816461994123,41,33,-8
91745,2019,31281,55202,1883,595700,2.9,0.0846708452592297,50,94,44
91746,2019,24652,29709,1396,443700,4.7,0.118549934363324,42,34,-8
91748,2019,29603,47079,1606,628000,3.7,0.0993436564073154,84,79,-5
91750,2019,35739,34129,1528,595700,4.2,0.0726361745143426,20,31,11
91754,2019,29380,33636,1345,619800,2.8,0.116095849684861,24,33,9
91755,2019,22579,26803,1444,610800,3.1,0.145058388986307,9,12,3
91765,2019,40948,46593,2021,668600,3.5,0.0620908720194021,49,75,26
91766,2019,22777,72348,1406,399600,3.7,0.168228561950572,13,32,19
91767,2019,25463,50606,1367,392100,5,0.188080464767024,24,26,2
91768,2019,20588,35191,1252,385900,5.9,0.16882157369782,25,18,-7
91770,2019,22369,62703,1374,550700,2.8,0.138430378131828,24,37,13
91773,2019,37391,34007,1800,574300,1.9,0.0908636457199988,43,43,0
91775,2019,36107,25004,1611,810400,2.1,0.100423932170853,16,21,5
91776,2019,23930,38664,1452,621300,3.4,0.139949306848748,63,28,-35
91780,2019,32802,35133,1631,706300,2,0.10226852247175,36,29,-7
91789,2019,38160,44440,2272,734900,2.8,0.063051305130513,81,79,-2
91790,2019,29720,45444,1665,514800,3.3,0.074135199366253,27,35,8
91791,2019,31588,33397,1557,606100,2.9,0.0792586160433572,18,29,11
91792,2019,31180,29619,1751,492800,4.9,0.109355481278909,11,16,5
91801,2019,28863,54768,1453,611900,2.8,0.12414183464797,54,42,-12
91803,2019,26412,29567,1390,613800,2.5,0.129468664389353,18,29,11
93510,2019,43438,7644,1488,565500,2.9,0.0901360544217687,10,10,0
93532,2019,36453,2683,1344,294800,2.8,0.050316809541558,1,,
93534,2019,26599,39367,1115,224800,3.4,0.266136611883049,21,27,6
93535,2019,28759,74264,1153,209500,3.7,0.269080577399548,20,18,-2
93536,2019,40772,70237,1371,332000,2.8,0.103435511197802,36,40,4
93543,2019,24152,14392,1273,239900,4.6,0.201848249027237,2,5,3
93544,2019,29671,1164,,231900,2.5,0.233676975945017,,1,
93550,2019,22521,77506,1143,232100,5.5,0.226692127061131,23,17,-6
93551,2019,40009,50601,1712,361400,3.9,0.0734570463034327,36,35,-1
93552,2019,26147,39905,1679,273900,4.2,0.112567347450194,11,9,-2
93553,2019,25750,1709,1325,263400,5.8,0.240491515506144,,1,
93563,2019,32222,357,,326700,0,0.0336134453781513,,,
93591,2019,22753,6744,1185,183600,4.5,0.156880189798339,1,2,1
90001,2020,21879,58974,1192,391800,5.4,0.237324922847356,,,
90002,2020,21284,53402,1246,378000,5.6,0.282817122954196,,,
90003,2020,21629,74117,1252,394200,5.5,0.278424652913637,,,
90004,2020,26833,61105,1400,1144500,4.6,0.162850830537599,,,
90005,2020,24966,38885,1305,889600,3.1,0.246624662466247,,,
90006,2020,21365,58560,1153,672700,4.4,0.261560792349727,,,
90007,2020,15794,42380,1201,671100,7.4,0.325436526663521,,,
90008,2020,30217,31900,1245,724600,5.3,0.200846394984326,,,
90010,2020,43254,4108,2089,868600,2.7,0.100292112950341,,,
90011,2020,20729,110750,1228,418300,5.9,0.268848758465011,,,
90012,2020,23647,37268,1706,568100,3.9,0.186782226038424,,,
90013,2020,18054,13009,712,652900,5.5,0.44930432777308,,,
90014,2020,32347,9126,1634,581400,6.5,0.39666885820732,,,
90015,2020,27372,23900,1832,705900,4,0.273430962343096,,,
90016,2020,30230,46340,1379,621500,4.1,0.166702632714717,,,
90017,2020,22361,27832,1133,662500,3.7,0.371945961483185,,,
90018,2020,25136,52444,1271,648500,4.8,0.2173365875982,,,
90019,2020,29368,62816,1474,1002800,4.5,0.163445618950586,,,
90020,2020,28386,39366,1428,661200,4.3,0.159909566631103,,,
90021,2020,17344,3285,740,889700,8.9,0.42130898021309,,,
90022,2020,23433,66168,1144,444100,4.3,0.177517833393786,,,
90023,2020,21413,46517,1190,449000,5.2,0.223015241739579,,,
90024,2020,19111,52069,2323,1182000,4.6,0.212736945207321,,,
90025,2020,53874,47438,2163,886300,4,0.107846030608373,,,
90026,2020,33351,67657,1407,899100,4.7,0.162732607121214,,,
90027,2020,37393,45996,1553,1241400,5,0.128445951821898,,,
90028,2020,29259,31385,1503,807500,7.9,0.201465668312888,,,
90029,2020,24612,36126,1259,829300,6.2,0.23415268781487,,,
90031,2020,20775,39497,1210,579700,5.4,0.194141327189407,,,
90032,2020,24532,47857,1227,556100,5.7,0.173851265227657,,,
90033,2020,21112,49695,1140,483700,3.6,0.257007747258275,,,
90034,2020,46964,56416,1811,1068500,3.6,0.086890243902439,,,
90035,2020,51904,27725,2016,1319200,3.6,0.0682055906221821,,,
90036,2020,53336,38111,2293,1585800,4.8,0.0986854189079268,,,
90037,2020,21366,67377,1151,455900,4.5,0.304540124968461,,,
90038,2020,26750,28592,1424,903500,4.5,0.21264689423615,,,
90039,2020,40849,29966,1752,899000,3.9,0.0915037041980912,,,
90040,2020,24495,12363,1121,424500,2.4,0.119388497937394,,,
90041,2020,36463,29888,1492,841500,3.5,0.0901699678800856,,,
90042,2020,31892,60509,1414,673700,5.1,0.123568394784247,,,
90043,2020,28556,46358,1199,621900,6.2,0.168859743733552,,,
90044,2020,22076,99980,1163,434100,5.1,0.284036807361472,,,
90045,2020,50217,39795,2301,1061200,4.2,0.0658122879758764,,,
90046,2020,49733,49828,1770,1193400,5.4,0.1098177731396,,,
90047,2020,28174,51057,1277,473300,5.6,0.154650684529056,,,
90048,2020,61478,21766,2094,1401900,3.8,0.0889920058807314,,,
90049,2020,71063,36610,2360,2000001,2.5,0.0703086588363835,,,
90056,2020,50922,8058,1887,1058500,5.4,0.115413253909159,,,
90057,2020,21591,49771,1150,528500,5.1,0.270518976914267,,,
90058,2020,18464,3003,775,325600,7.9,0.425241425241425,,,
90059,2020,20941,42311,1029,379800,6.4,0.24128477228144,,,
90061,2020,22286,28755,1206,405300,3.1,0.24698313336811,,,
90062,2020,24063,35908,1289,496500,3.1,0.162582154394564,,,
90063,2020,25411,53846,1186,452100,4.4,0.172900494001411,,,
90064,2020,59926,25988,2148,1299400,2.2,0.0817300292442666,,,
90065,2020,31959,47389,1435,785800,5.5,0.131359598218996,,,
90066,2020,48314,58851,1916,1171600,3.7,0.0770929975701347,,,
90067,2020,64917,2560,3245,1343800,3,0.05703125,,,
90068,2020,58550,21590,1816,1409000,6.5,0.0964335340435387,,,
90069,2020,57263,20035,1926,854400,4.8,0.0950336910406788,,,
90071,2020,60968,152,1668,,0,0.0460526315789474,,,
90073,2020,12511,962,,,7.7,0.533264033264033,,,
90077,2020,89974,8328,2473,2000001,2.4,0.0329010566762728,,,
90079,2020,,0,,,,,,,
90089,2020,2499,3740,,,9.8,0.0053475935828877,,,
90090,2020,,0,,,,,,,
90094,2020,109042,9065,3159,1092300,2.3,0.0532818532818533,,,
90095,2020,,0,,,,,,,
90201,2020,21207,100512,1287,425900,4.5,0.254327841451767,,,
90210,2020,65222,19229,2723,2000001,2.6,0.0566852150397837,,,
90211,2020,53200,9211,2182,2000001,4.8,0.10335468461622,,,
90212,2020,55674,11878,2228,2000001,5.7,0.103468597406971,,,
90220,2020,25924,51042,1200,358700,5.8,0.205321108107049,,,
90221,2020,24314,50928,1293,381300,5,0.177957115928369,,,
90222,2020,23806,34547,1234,384900,5.1,0.20131994095001,,,
90230,2020,49963,33135,1928,812800,3.1,0.119692168401992,,,
90232,2020,54274,14921,1943,1151400,3.5,0.0721801487835936,,,
90240,2020,33163,26801,1639,623100,3.2,0.0660796238946308,,,
90241,2020,32302,42759,1519,599200,4.6,0.108351458172548,,,
90242,2020,31717,41703,1593,527600,4,0.0682684698942522,,,
90245,2020,60297,16575,2022,1180000,4.9,0.050316742081448,,,
90247,2020,27410,47507,1372,498700,3.1,0.152882733070916,,,
90248,2020,30000,11425,1256,539200,3.5,0.0956673960612691,,,
90249,2020,32834,26192,1247,537700,2,0.109193646915089,,,
90250,2020,29490,95115,1340,609900,4.5,0.149965830836356,,,
90254,2020,78809,19147,2246,1649900,2.9,0.0419386849114744,,,
90255,2020,22049,74390,1152,428700,6.3,0.201626562710042,,,
90260,2020,30141,34540,1583,575500,5.1,0.10845396641575,,,
90262,2020,24363,69369,1261,422200,5.9,0.155371996136603,,,
90263,2020,8139,1813,,,6,0,,,
90265,2020,64790,18028,2805,2000001,2.4,0.0868094075881961,,,
90266,2020,80260,35064,2582,2000001,3.1,0.0317704768423454,,,
90270,2020,23208,27127,1153,427300,4.5,0.202160209385483,,,
90272,2020,90618,21848,2743,2000001,1.8,0.0405986818015379,,,
90274,2020,67864,24541,2784,1689100,1.9,0.0407888839085612,,,
90275,2020,60250,41731,2841,1208200,2.4,0.0368311327310632,,,
90277,2020,64270,34494,2185,1125800,2.7,0.0377456949034615,,,
90278,2020,61539,40090,2074,926500,2.8,0.0402594163132951,,,
90280,2020,23768,94905,1211,438100,5.7,0.154733681049471,,,
90290,2020,62184,5200,3501,1070800,4.5,0.0544230769230769,,,
90291,2020,63760,27556,2135,1793300,4.8,0.108651473363333,,,
90292,2020,68701,23931,3037,1053700,3.9,0.10872926329865,,,
90293,2020,63098,12915,2312,837200,4.9,0.051335656213705,,,
90301,2020,24839,39320,1354,491000,5.3,0.178484231943032,,,
90302,2020,29638,29367,1430,531700,5.1,0.162597473354445,,,
90303,2020,27109,23961,1456,564000,4.7,0.131296690455323,,,
90304,2020,23195,26584,1190,537400,4.5,0.203092085464941,,,
90305,2020,38264,15373,1666,598900,3.3,0.102127105965004,,,
90401,2020,71681,7079,2010,1227300,5.7,0.1673965249329,,,
90402,2020,69423,11637,1984,2000001,3.4,0.0502706883217324,,,
90403,2020,70277,24359,2064,1441800,4.5,0.0828030707336097,,,
90404,2020,41518,23107,1755,886000,3.8,0.125027048080668,,,
90405,2020,59535,27509,1808,1474000,4.5,0.0953142607873787,,,
90501,2020,33598,42298,1491,679200,4.1,0.122558986240484,,,
90502,2020,32908,18527,1540,490900,2.9,0.0897608895126032,,,
90503,2020,49421,44354,1865,820600,2.7,0.0624971817648916,,,
90504,2020,36957,32703,1781,663000,3.7,0.0870256551386723,,,
90505,2020,49458,36820,1853,882600,2.9,0.0612710483432917,,,
90506,2020,,0,,,,,,,
90601,2020,38143,30623,1414,590700,3.1,0.0961695457662541,,,
90602,2020,26844,25426,1346,567300,3.2,0.130417682687013,,,
90603,2020,40960,20780,1938,620900,3.4,0.0515399422521655,,,
90604,2020,33813,40545,1529,561200,3.1,0.0725860155382908,,,
90605,2020,32593,41162,1534,499100,3.1,0.108498129342598,,,
90606,2020,31094,32631,1498,469800,2.8,0.110784223591064,,,
90638,2020,32370,48704,1583,606400,3.5,0.0473677726675427,,,
90640,2020,26232,62873,1442,520200,4.8,0.121133077791739,,,
90650,2020,29859,104524,1678,461000,3.4,0.0966476598675902,,,
90660,2020,28568,62507,1393,464700,2.4,0.0900219175452349,,,
90670,2020,31227,16410,1499,463700,2,0.117428397318708,,,
90701,2020,27664,16500,1747,601100,3.9,0.0741212121212121,,,
90703,2020,40748,49633,2433,714600,3.2,0.0428948481856829,,,
90704,2020,40661,4201,1635,701800,0,0.113544394191859,,,
90706,2020,29443,76339,1432,483100,5.1,0.128427147329674,,,
90710,2020,28980,28566,1238,511100,4.7,0.12738920394875,,,
90712,2020,42373,30773,2091,603100,3,0.0510187502031001,,,
90713,2020,42625,27905,2073,608800,3.8,0.0468016484500985,,,
90715,2020,28445,20505,1722,522200,3.9,0.0865642526213119,,,
90716,2020,25215,14170,1479,430000,2.6,0.196330275229358,,,
90717,2020,37958,20919,1422,619500,1.9,0.136144175151776,,,
90723,2020,25279,53949,1462,388300,3.6,0.155202135350053,,,
90731,2020,29573,60813,1366,618000,4,0.161182641869337,,,
90732,2020,45622,22561,2097,630700,3.2,0.0579761535392935,,,
90744,2020,22277,56450,1171,428400,4.4,0.196386182462356,,,
90745,2020,30171,55567,1517,476500,3.8,0.09367070383501,,,
90746,2020,37938,27458,1889,548700,5.1,0.0735669021778717,,,
90747,2020,,0,,,,,,,
90755,2020,42618,11458,1600,530200,2.4,0.128643742363414,,,
90802,2020,40506,39165,1404,438700,5.5,0.16254308693987,,,
90803,2020,58016,32241,1723,928400,3.1,0.0801774138519277,,,
90804,2020,28478,38151,1410,516800,3.4,0.196482398888627,,,
90805,2020,24738,95094,1264,439200,5.5,0.187635392348623,,,
90806,2020,25300,41280,1246,522300,4.5,0.208212209302326,,,
90807,2020,40820,32699,1488,622500,2.4,0.078748585583657,,,
90808,2020,50455,39602,1972,667800,2.2,0.057749608605626,,,
90810,2020,24580,36657,1211,439200,5.2,0.162124560111302,,,
90813,2020,21786,56726,1198,411800,6.9,0.271885907696647,,,
90814,2020,44006,18714,1566,723400,2.3,0.0916426204980229,,,
90815,2020,51168,41854,2030,668100,3.4,0.088306971854542,,,
90822,2020,13750,133,,,0,0,,,
90831,2020,,0,,,,,,,
91001,2020,38805,36697,1808,812400,4.6,0.0725672398288688,,,
91006,2020,42073,32526,1685,1054600,2.8,0.0800590296993175,,,
91007,2020,41862,33827,1731,1043800,2.7,0.0890117361870695,,,
91008,2020,66750,1079,3501,1505700,3.1,0.0417052826691381,,,
91010,2020,29689,26516,1644,502600,4.9,0.0963569165786695,,,
91011,2020,75183,20174,3186,1642900,1.7,0.0329136512342619,,,
91016,2020,38144,41582,1682,676000,3.4,0.0864316290702708,,,
91020,2020,40615,8785,1740,678100,5,0.134092202618099,,,
91024,2020,63156,10829,1722,1007800,3.2,0.0615938683165574,,,
91030,2020,62863,25478,1830,1113100,2.9,0.0680587173247508,,,
91040,2020,40484,20606,1282,601500,4,0.0798311171503446,,,
91042,2020,27959,26617,1449,587200,4.7,0.135251906676184,,,
91046,2020,12862,191,1373,,0,0,,,
91101,2020,49111,21920,1892,581900,2.4,0.215100364963504,,,
91103,2020,25680,26837,1561,740500,3.6,0.186757089093416,,,
91104,2020,35614,37784,1608,779100,2.9,0.126270378996401,,,
91105,2020,70876,12648,2518,1217700,3,0.0735294117647059,,,
91106,2020,41261,25205,1774,804800,4.4,0.121523507240627,,,
91107,2020,48556,33481,1820,871800,2.4,0.0636181715002539,,,
91108,2020,63129,13175,3501,2000001,1.3,0.0712713472485769,,,
91201,2020,27981,22786,1695,824300,5.9,0.142412007372948,,,
91202,2020,33910,23399,1855,870200,5,0.0961152185990854,,,
91203,2020,31055,15794,1754,554400,5.3,0.166265670507788,,,
91204,2020,23594,18950,1592,488000,5.9,0.190026385224274,,,
91205,2020,21409,37549,1580,652600,4.6,0.200245013182775,,,
91206,2020,35182,33781,1729,865200,4.7,0.145022349841627,,,
91207,2020,50170,11318,1832,1056900,2,0.10443541261707,,,
91208,2020,54568,15146,1919,979100,4.7,0.0633170474052555,,,
91210,2020,84444,352,2717,480000,9.2,0.0482954545454545,,,
91214,2020,50126,31668,2010,800300,3.1,0.0429455601869395,,,
91301,2020,57025,26021,2712,847600,2.7,0.0363552515276123,,,
91302,2020,57204,26961,2454,1322800,5.2,0.0893883758020845,,,
91303,2020,26975,31024,1622,498600,5,0.179860752965446,,,
91304,2020,30569,53637,1576,641500,3.8,0.116002013535433,,,
91306,2020,27125,50319,1509,566800,4.9,0.165782308869413,,,
91307,2020,48873,25794,3211,679000,5.4,0.0471815150810266,,,
91311,2020,41119,41811,1924,644600,3.3,0.0650068163880319,,,
91316,2020,42968,30412,1823,706200,5.5,0.11400105221623,,,
91321,2020,31063,34340,1707,509600,2.7,0.135439720442632,,,
91324,2020,34019,30995,1887,646000,3.7,0.123471527665753,,,
91325,2020,30559,34637,1640,692900,2.4,0.15907844212836,,,
91326,2020,50036,36126,2013,800200,2.9,0.042462492387754,,,
91330,2020,4452,3136,,,8.8,0,,,
91331,2020,24633,103683,1400,454500,3.7,0.168205009500111,,,
91335,2020,29156,80937,1520,548400,3.9,0.124936679145508,,,
91340,2020,26631,37221,1429,467000,3.3,0.105209424787083,,,
91342,2020,29615,94432,1669,481400,3.3,0.121939596746865,,,
91343,2020,26764,65344,1445,576100,4.4,0.168906096963761,,,
91344,2020,38686,55694,1891,651300,4.1,0.0732574424534061,,,
91345,2020,27688,18825,1610,506900,4.2,0.0932802124833997,,,
91350,2020,44829,38611,2199,567800,3,0.0929786848307477,,,
91351,2020,36811,30746,1779,449500,3.8,0.119397645222143,,,
91352,2020,25617,46027,1463,532300,3.8,0.138440480587481,,,
91354,2020,60607,33039,2450,623300,4,0.0422833620872302,,,
91355,2020,44480,29371,2144,582600,3.8,0.0822580096013074,,,
91356,2020,39417,30700,1606,994900,3.9,0.0971335504885994,,,
91364,2020,54748,28395,2516,898500,5.1,0.0654692727592886,,,
91367,2020,47820,45074,2280,731700,4.8,0.0996583396192927,,,
91371,2020,,0,,,,,,,
91381,2020,61583,19675,2176,794400,5.9,0.0490470139771283,,,
91384,2020,36118,28833,1754,554900,3.1,0.038358824957514,,,
91387,2020,39736,41145,2046,565300,3.9,0.0941062097460202,,,
91390,2020,45998,19093,2094,611700,2.3,0.0359817734248154,,,
91401,2020,29291,40405,1497,757100,4.4,0.196559831703997,,,
91402,2020,22470,70702,1337,446500,5.5,0.190121920171989,,,
91403,2020,54330,25837,1987,1111300,6.3,0.0642102411270658,,,
91405,2020,24249,56821,1378,549800,5.2,0.189876982101688,,,
91406,2020,31173,54309,1559,575800,4.7,0.155720046401149,,,
91411,2020,29313,24893,1542,711500,4.8,0.176555658217169,,,
91423,2020,51757,32968,1884,983200,6.7,0.0739201650084931,,,
91436,2020,73780,16737,2732,1423300,3.1,0.0596881161498476,,,
91501,2020,33904,19459,1742,853100,5,0.103602446168868,,,
91502,2020,31688,11218,1585,713900,2.9,0.161704403637012,,,
91504,2020,37641,27975,1814,778400,4.3,0.10266309204647,,,
91505,2020,43441,31139,1953,745800,4.8,0.103278846462635,,,
91506,2020,43162,17864,1572,792900,4.6,0.0755150022391402,,,
91601,2020,33783,35312,1668,710500,4.4,0.178409605799728,,,
91602,2020,46888,20339,1828,773300,6.6,0.078174934854221,,,
91604,2020,56829,34021,2038,1199500,5.4,0.0642250374768525,,,
91605,2020,25323,52345,1432,561500,5.2,0.165822905721654,,,
91606,2020,27402,45003,1375,609700,3.9,0.171433015576739,,,
91607,2020,39106,31039,1679,851700,5.3,0.112825799800251,,,
91608,2020,,18,,,0,0,,,
91702,2020,24152,61464,1557,439900,4,0.121030196537811,,,
91706,2020,24133,76581,1518,437600,4,0.124704561183583,,,
91711,2020,39502,36217,1609,690300,3.6,0.0455863268630754,,,
91722,2020,31170,34951,1612,478900,4.1,0.0603130096420703,,,
91723,2020,29314,17664,1517,549600,5,0.109261775362319,,,
91724,2020,35186,27510,1676,584200,5.4,0.0930934205743366,,,
91731,2020,20817,30313,1284,475800,4.2,0.186157754098901,,,
91732,2020,22047,61075,1392,486000,3.5,0.153188702415063,,,
91733,2020,22692,44908,1372,457100,4,0.207379531486595,,,
91740,2020,35764,26099,1744,555000,3.4,0.0843327330549063,,,
91741,2020,40558,26071,1823,737400,3.5,0.0573817651797016,,,
91744,2020,25752,83396,1478,445800,4.2,0.106264089404768,,,
91745,2020,32546,55394,1873,622500,3.1,0.0842690544102249,,,
91746,2020,26421,29876,1428,460500,4.9,0.105335386263221,,,
91748,2020,30838,46634,1605,647100,3.2,0.105845520435734,,,
91750,2020,37268,34468,1646,606700,4.6,0.0777822908204712,,,
91754,2020,30686,33343,1465,655700,3.1,0.111237741055094,,,
91755,2020,22145,27254,1549,622300,3.1,0.130329492918471,,,
91765,2020,40814,46248,2063,695900,2.8,0.0696678775298391,,,
91766,2020,23916,71189,1427,426300,3.6,0.168607509587155,,,
91767,2020,25637,50493,1409,424300,4.5,0.179430812191789,,,
91768,2020,20990,35634,1356,402600,5,0.152466745243307,,,
91770,2020,22334,63177,1421,570800,2.8,0.124174937081533,,,
91773,2020,40684,33703,1821,602000,2.5,0.0867281844346201,,,
91775,2020,39151,24517,1698,851700,2.9,0.0810865929763022,,,
91776,2020,25689,38675,1496,641700,3.4,0.127446670976083,,,
91780,2020,35355,34854,1681,720100,3,0.10239857692087,,,
91789,2020,40355,43531,2368,766400,2.4,0.061036962164894,,,
91790,2020,30186,44601,1775,565100,3.5,0.0755588439721083,,,
91791,2020,33646,33314,1632,631200,4,0.0870805066938825,,,
91792,2020,32946,29806,1800,525700,3.8,0.120277796416829,,,
91801,2020,31794,54161,1537,634000,2.9,0.100810546334078,,,
91803,2020,27647,30093,1423,625700,2.3,0.156448343468581,,,
93510,2020,42342,7433,1344,570800,2.4,0.113144087178797,,,
93532,2020,38691,2637,1217,311300,4.6,0.0678801668562761,,,
93534,2020,25853,39798,1152,241000,4.2,0.243203176038997,,,
93535,2020,29560,74944,1232,225600,3.6,0.231426131511529,,,
93536,2020,41527,68575,1397,352700,2.9,0.109252643091506,,,
93543,2020,26336,14605,1277,246700,5.4,0.223758986648408,,,
93544,2020,29044,1086,,225000,8.4,0.266114180478821,,,
93550,2020,23221,75617,1182,254400,5.2,0.2171733869368,,,
93551,2020,40914,50978,1722,379700,3.3,0.0652830632822002,,,
93552,2020,26947,39776,1565,302600,4.2,0.14923572003218,,,
93553,2020,25179,1513,1339,267800,3.9,0.165895571711831,,,
93563,2020,47344,419,,642900,0,0.0310262529832936,,,
93591,2020,24913,6557,1340,191800,3.5,0.119109348787555,,,
